University,Country,Latitude,Longitude
Calumet College of St. Joseph,United States,41.67086,-87.49445899999999
Calvary Bible College,United States,38.837821,-94.5446979
Calvin College,United States,42.9269528,-85.58897189999999
Cambridge College,United States,42.3809728,-71.0728604
Cameron University,United States,34.6049663,-98.436244
Campbellsville College,United States,37.3433974,-85.3419069
Campbell University,United States,35.408157,-78.7397718
Canisius College,United States,42.9237929,-78.8550954
Capella University,United States,44.976168,-93.26858089999999
Capital University,United States,39.95510489999999,-82.9375379
Capital University Law School,United States,39.9627365,-82.9920025
Capitol College,United States,39.0468887,-76.8503664
Cardinal Stritch University,United States,43.14000679999999,-87.9090409
Carleton College,United States,44.4613633,-93.1559742
Carlos Albizu University,United States,37.09024,-95.712891
Carlow College,United States,40.43930659999999,-79.9636878
Carnegie Mellon University,United States,40.4432027,-79.9428499
Carroll College Helena,United States,46.60073690000001,-112.0386887
Carroll College Waukesha,United States,43.004312,-88.22848150000002
Carson-Newman College,United States,36.1218768,-83.4906048
Carthage College,United States,42.6234374,-87.8220236
Case Western Reserve University,United States,41.5043413,-81.6083838
Castleton State College,United States,43.6067582,-73.1801229
Catawba College,United States,35.689585,-80.4812384
Catholic Theological Union,United States,41.7978585,-87.5859777
Cedar Crest College,United States,40.5859377,-75.5196631
Cedarville College,United States,39.74422680000001,-83.80853719999999
Centenary College,United States,32.4847432,-93.73215560000001
Centenary College of Louisiana,United States,32.4847432,-93.73215560000001
Center for Humanistic Studies,United States,42.360962,-83.065983
Central Baptist College,United States,35.0832302,-92.4450092
Central Bible College,United States,37.2538185,-93.2943368
Central Christian College of the Bible,United States,39.3962331,-92.4273436
Central College,United States,41.4030218,-92.9258366
Central Connecticut State University,United States,41.6931245,-72.7638508
Central Methodist College,United States,39.1489094,-92.6840726
Central Michigan University,United States,43.5906616,-84.7755904
Central State University,United States,39.7169812,-83.8774384
Central Washington University,United States,47.0073154,-120.5362805
Centre College,United States,37.6457165,-84.779061
Chadron State College,United States,42.8201103,-102.9965438
Chaminade University of Honolulu,United States,21.2900981,-157.8077454
Champlain College,United States,44.4731165,-73.2041352
Chapman University,United States,33.7933203,-117.8520736
Charles R. Drew University of Medicine and Science,United States,33.9256333,-118.242526
Charleston Southern University,United States,32.9821829,-80.07065539999999
Charter Oak State College,United States,41.6882503,-72.7679947
Chatham College,United States,40.4486611,-79.92407279999999
Chestnut Hill College,United States,40.0866725,-75.2286092
Cheyney University of Pennsylvania,United States,39.933506,-75.5254286
Chicago State University,United States,41.7179751,-87.60943879999999
Chowan College,United States,36.43339080000001,-77.0978896
Christendom College,United States,38.9497286,-78.146118
Christian Brothers University,United States,35.1283444,-89.98014309999999
Christian Heritage College,United States,32.7996761,-116.9027304
Christopher Newport University,United States,37.0642445,-76.4936031
Circleville Bible College,United States,39.6122854,-82.90583989999999
City University,United States,38.6682407,-90.3324856
City University of New York  Bernard M. Baruch College,United States,40.7405244,-73.9832615
City University of New York  Brooklyn College,United States,40.6311257,-73.9523802
City University of New York  City College,United States,40.8200471,-73.9492724
City University of New York  College of Staten Island,United States,40.6021807,-74.15038109999999
City University of New York (CUNY) System,United States,40.7509381,-73.9735038
City University of New York  Graduate School and University Center,United States,40.7486484,-73.98400699999999
City University of New York  Hunter College,United States,40.7678398,-73.9645291
City University of New York  John Jay College of Criminal Justice,United States,40.7707237,-73.9892342
City University of New York  Lehman College,United States,40.8728933,-73.8945076
City University of New York  Medgar Evers College,United States,40.6670398,-73.9574025
City University of New York Medical School / Sophie Davis School of Biomedical Education,United States,40.8217258,-73.9477801
City University of New York  New York City Technical College,United States,40.7509381,-73.9735038
City University of New York  Queens College,United States,40.736746,-73.8203195
City University of New York  School of Law at Queens College,United States,40.747929,-73.94398269999999
City University of New York  York College,United States,40.7010415,-73.7961103
Claflin College,United States,33.4990214,-80.85421099999999
Claremont Graduate University,United States,34.103596,-117.7119176
Claremont Lincoln University,United States,34.0942122,-117.7179465
Claremont McKenna College,United States,34.1006868,-117.7065073
Clarion University,United States,41.2089367,-79.37856310000001
Clark Atlanta University,United States,33.7515658,-84.4112315
Clarke College,United States,42.5094137,-90.6914474
Clarkson College,United States,41.2590293,-95.9779815
Clarkson University,United States,44.6647724,-74.9932733
Clark University,United States,42.2520353,-71.8245381
Clayton College & State University,United States,33.5951427,-84.3297262
Clearwater Christian College,United States,27.963525,-82.69792799999999
Cleary College,United States,42.5874302,-83.8804328
Clemson University,United States,34.673407,-82.8367119
Cleveland Chiropractic College  Kansas City,United States,39.0131474,-94.57799969999999
Cleveland Chiropractic College  Los Angeles,United States,34.0814633,-118.2913375
Cleveland Institute of Art,United States,41.5105122,-81.6024697
Cleveland Institute of Music,United States,41.51231629999999,-81.6089089
Cleveland State University,United States,41.5027643,-81.67442299999999
Coastal Carolina University,United States,33.79611939999999,-79.0136958
Coe College,United States,41.98844090000001,-91.65897969999999
Cogswell Polytechnical College,United States,37.4139545,-121.9407246
Coker College,United States,34.3765882,-80.0704915
Colby College,United States,44.5638691,-69.6626362
Colby-Sawyer College,United States,43.4121488,-71.97795219999999
Coleman College,United States,29.7038816,-95.40505279999999
Colgate University,United States,42.8155894,-75.5407355
CollegeAmerica  Denver,United States,39.6915116,-104.9411669
CollegeAmerica  Phoenix,United States,33.5746832,-112.1180053
College for Creative Studies,United States,42.3612469,-83.0642299
College for Financial Planning,United States,39.5715758,-104.8848939
College for Lifelong Learning,United States,37.09024,-95.712891
College Misericordia,United States,41.3456663,-75.97090469999999
College of Aeronautics,United States,37.09024,-95.712891
College of Charleston,United States,32.7834441,-79.93700179999999
College of DuPage,United States,41.8411058,-88.07334010000001
College of Idaho,United States,43.6536737,-116.6767711
College of Mount St. Joseph,United States,39.0950095,-84.638032
College of Mount St. Vincent,United States,40.9126286,-73.9028651
College of New Rochelle,United States,40.9018725,-73.7816952
College of Notre Dame,United States,39.3520914,-76.6220513
College of Notre Dame of Maryland,United States,39.3520914,-76.6220513
College of Osteopathic Medicine of the Pacific (Western University of Health Sciences),United States,34.0581765,-117.7432912
College of St. Benedict and St. John's University,United States,37.09024,-95.712891
College of St. Catherine,United States,44.9248169,-93.18233599999999
College of St. Elizabeth,United States,40.7827324,-74.43060009999999
College of St. Joseph,United States,43.60051480000001,-73.0010336
College of St. Mary,United States,41.23997190000001,-96.0219357
College of St. Rose,United States,42.6643076,-73.78667469999999
College of St. Scholastica,United States,46.8163661,-92.1080999
College of the Atlantic,United States,44.3950271,-68.2215194
College of the Holy Cross,United States,42.2392391,-71.8079608
College of the Ozarks,United States,36.6163199,-93.23937889999999
College of Visual Arts,United States,37.09024,-95.712891
College of William and Mary,United States,37.2709753,-76.71624659999999
Colorado Christian University,United States,39.7125555,-105.0960017
Colorado College,United States,38.8491957,-104.8254254
Colorado School of Mines,United States,39.7510475,-105.2225708
Colorado State University,United States,40.57341479999999,-105.0865487
Colorado State University-Pueblo,United States,38.3078425,-104.5758171
Colorado Technical University,United States,38.8946973,-104.8561593
Columbia College Chicago,United States,41.8742327,-87.62483379999999
Columbia College Hollywood,United States,34.1795188,-118.5388512
Columbia College of Missouri,United States,38.9570235,-92.326596
Columbia College South Carolina,United States,34.045537,-81.030911
Columbia Commonwealth University,United States,37.09024,-95.712891
Columbia International University,United States,34.0730233,-81.0739134
Columbia Southern University,United States,30.3292722,-87.6532483
Columbia Union College,United States,38.9859841,-77.000621
Columbia University,United States,40.8075355,-73.9625727
Columbus College of Art and Design,United States,39.964885,-82.990025
Columbus State University,United States,32.5023061,-84.9396502
Columbus University,United States,32.5023061,-84.9396502
Community College of Denver,United States,39.74134919999999,-105.0055108
Concord College,United States,37.4245914,-81.005363
Concordia College  Ann Arbor,United States,42.2735517,-83.6827856
Concordia College  Bronxville,United States,40.94264,-73.82214239999999
Concordia College  Moorhead,United States,46.8628042,-96.7700579
Concordia College  Selma,United States,32.425468,-87.01773399999999
Concordia College  Seward,United States,40.91437120000001,-97.0896219
Concordia College  St. Paul,United States,44.9512744,-93.1414469
Concordia University  Austin,United States,30.4205811,-97.8412646
Concordia University  Irvine,United States,33.6539343,-117.8105295
Concordia University  Mequon,United States,43.2545784,-87.9171226
Concordia University  Portland,United States,45.5690187,-122.6363765
Concordia University  River Forest,United States,41.899594,-87.809547
Connecticut College,United States,41.3797568,-72.10434289999999
Converse College,United States,34.9560481,-81.91890389999999
Conway School of Landscape Design,United States,42.313782,-72.6487104
Coppin State College,United States,39.31260109999999,-76.65799729999999
Cornell College,United States,41.9262534,-91.4251153
Cornell University,United States,42.4534492,-76.4735027
Cornish College of the Arts,United States,47.6181961,-122.3362411
Cosmopolitan University,United States,37.09024,-95.712891
Covenant College,United States,34.9659852,-85.3744531
Cranbrook Academy of Art,United States,37.09024,-95.712891
Creighton University,United States,41.2655521,-95.94638619999999
Crichton College,United States,37.09024,-95.712891
Crown College,United States,44.8849362,-93.7421462
Culver-Stockton College,United States,40.1282758,-91.5313274
Cumberland College,United States,36.7371437,-84.1623839
Cumberland University,United States,36.2052388,-86.2991323
Curry College,United States,42.2347717,-71.1133499
Daemen College,United States,42.9656439,-78.78892110000001
Dakota State University,United States,44.0126125,-97.1103618
Dakota Wesleyan University,United States,43.697665,-98.03122
Dallas Baptist University,United States,32.7095466,-96.9466776
Dallas Christian College,United States,32.9137019,-96.8875863
Dana College,United States,37.09024,-95.712891
Daniel Webster College,United States,42.7757983,-71.5152703
Danville Area Community College,United States,40.129096,-87.58802759999999
